URL,Reference,Description,Sizes,Inventory,Image,Color
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/boat-neck-knitted-dress_87057180?c=05,87057180,Fine knit fabric. Midi design. Straight design. Boat neck. Sleeveless. No closure. Front opening on the hem. Available in Plus.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/bow-linen-blend-dress_17081135,17081135,100% linen fabric. Long design. A-line design. Low neckline. Sleeveless. Thin Straps. Bow detail at the waist. Side zipper closure. 100% cotton lining. The orange color is exclusive online.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/bow-linen-blend-dress_87087169,87087169,100% linen fabric. Midi design. Straight design. Low neckline. Thin Straps. Ribbon on the waist with tie closure. Side zipper closure.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/bow-pleats-dress_87060582,87060582,100% Cotton. Lightweight fabric. Midi design. A-line design. V-neck. Short sleeve. Front closure. Pleats detail. Ribbon with bow. Unlined.,"2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Available, Not Available",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/bow-pleats-dress_87060582?c=70,87060582,100% Cotton. Lightweight fabric. Midi design. A-line design. V-neck. Short sleeve. Front closure. Pleats detail. Ribbon with bow. Unlined.,"2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Not Available, Not Available",,Red
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/bow-shirt-dress_87007188,87007188,A-line design. Midi design. Shirt Collar. Sleeveless. Patch pocket on the chest. Front button closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12","Available, Available, Available, Available, Available, Available, Last Few Items",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/bow-shirt-dress_87007188?c=52,87007188,A-line design. Midi design. Shirt Collar. Sleeveless. Patch pocket on the chest. Front button closure. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Available, Last Few Items, Available, Available, Last Few Items, Last Few Items",,Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/bow-shirt-dress_87050578,87050578,Lightweight fabric. Straight design. Midi design. Shirt Collar. Notch lapels. Short sleeve. Button Closure at the Front. Ribbon with bow. Unlined.,"2, 4, 6, 8, 10","Not Available, Last Few Items, Last Few Items, Not Available, Not Available",,Pink
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/bow-shirt-dress_87050578?c=43,87050578,Lightweight fabric. Straight design. Midi design. Shirt Collar. Notch lapels. Short sleeve. Button Closure at the Front. Ribbon with bow. Unlined.,"2, 4, 6, 8, 10","Last Few Items, Last Few Items, Last Few Items, Not Available, Not Available",,Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/bow-wrap-dress_77029060,77029060,Lightweight fabric. Front closure. Long sleeves. Lining only. Fluid fabric. Wrap design. Straight design. Short design. Lapel-collar V-neck collar. Wrap collar. Bow on the waist. Inner lining. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Not Available, Available, Available, Last Few Items, Not Available, Last Few Items, Not Available, Not Available, Not Available, Not Available, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/button-knit-dress_87070585,87070585,Fine knit fabric. Slim fit. Short design. Polo collar. Short sleeve. Button Closure at the Front. Jewel effect buttons. Unlined.,"2, 4, 6, 8, 10","Not Available, Last Few Items, Not Available, Not Available, Not Available",,Navy
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/cape-style-silk-dress-with-bow-neck_87045969,87045969,"100% mulberry silk fabric. Fluid fabric with satin finish. Long design. Straight design. Turtleneck. Multi-position collar. Neck tie. Long sleeve with buttoned cuffs. Front button closure on the neck. Party and ceremony collection. Exclusive Online. Items from the CAPSULE collection can be exchanged or returned within 14 days from the date of shipment. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","4, 6, 8","Last Few Items, Last Few Items, Available",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/check-print-midi-dress_77022930,77022930,Cotton blend fabric. Midi design. Straight design. Checked print. Square neckline. Sleeveless. Thin Straps. Invisible lateral zipper fastening. Fitted design.,"2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Not Available, Not Available",,Pastel Pink
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/chiffon-dress-with-ruffle-detail_87075764,87075764,"Chiffon fabric. Long design. Straight design. V-neck. Runched detail in the neckline. Thin Straps. Ruffles detail on the neck. Side zipper closure. Inner lining. Party and ceremony collection. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8","Not Available, Not Available, Last Few Items, Available",,Burgundy
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-dress-with-embroidered-details_87009079,87009079,Combined fabric. Knitted body. Long design. A-line design. Boat neck. Embroidered details. Side closure. Exclusive Online.,"4, 6, 8","Available, Available, Available",,Beige
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-dress-with-puffed-hem_87069208,87069208,Combined fabric. Short design. A-line design. Low neckline. Short sleeve. Bubble hem. No closure.,"0, 2, 4, 6, 8, 10, 12","Available, Available, Available, Available, Available, Available, Available",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-fabric-long-dress_87025728,87025728,"Combined fabrics. Long design. Straight design. Round neck. Long sleeves. Gathered detail on sleeves. Pleats at the waist. Back zipper closure. Inner lining. Ramadan Collection. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Not Available, Available, Not Available, Last Few Items, Last Few Items",,Off White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-fabric-midi-dress_87007192,87007192,"Linen blend fabric. Combined design. Straight design. Midi design. Round neck. Sleeveless. Wide straps. Back zipper closure. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony. Exclusive Online.","2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-halter-neck-dress_87039064,87039064,Cotton blend fabric. Combined design. Midi design. A-line design. Ruched panel. Halter neck. Thin Straps. Side zipper closure.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-lyocell-knitted-dress_87067191,87067191,Lyocell fabric. Fine knit fabric. Fitted design. Midi design. Combined design. Asymmetric neckline. Sleeveless. Thin strap. No closure. Selection Collection.,"2, 4, 6, 8","Available, Available, Available, Available",,Green
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-open-back-textured-dress_87007205,87007205,Cotton blend fabric. Midi design. Fitted design. Combined design. Textured. Perkins collar. Sleeveless. Open back. Button closure at the back.,"4, 6, 8","Available, Available, Available",,Medium Brown
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-short-knitted-dress_87060639,87060639,Knitted fabric. A-line design. Short design. Decorative belts. Turtleneck. Long sleeves. Belt loops. Side zipper closure. Unlined. Combined design.,"2, 4, 6, 8, 10","Available, Available, Available, Available, Last Few Items",,Beige
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-strapless-dress_87014813,87014813,"A-line design. Combined design. Pleated design. Strapless. Sleeveless. Side zipper closure. Inner lining. Exclusive Online. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Available, Available, Not Available, Not Available, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-striped-flared-dress_87007204,87007204,Long design. A-line design. Striped print. Draped neckline. Sleeveless. Button closure at the back. Available in Plus.,"0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20","Last Few Items, Available, Available, Available, Available, Available, Available, Available, Last Few Items, Last Few Items, Available",,Blue
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-striped-strapless-dress_87049216,87049216,Cotton blend fabric. Combined fabric. Knitted body. Straight design. Midi design. Striped print. Strapless. No closure.,"0, 2, 4, 6, 8, 10, 12","Not Available, Available, Available, Available, Available, Available, Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-vest-dress_87004072,87004072,Combined design. Suit style. Pleated design. Midi design. Straight design. V-neck. Sleeveless. Adjustable belt. Two welt pockets on the front. Button Closure at the Front. Inner lining. Ramadan Collection.,"2, 4, 6, 8, 10","Not Available, Not Available, Not Available, Not Available, Not Available",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-woven-dress-with-belt_87018646,87018646,"Linen fabric. Ramie fabric. Combined design. Long design. Wrap design. V-neck. Sleeveless. Belt loops. Belt buckle fastening. Two side welt pockets. Double button fastening. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/combined-woven-dress-with-belt_87054803,87054803,Cable knit fabric. Combined design. Midi design. A-line design. V-neck. Long sleeves. Belt loops. Removable belt. Patterned design. Side zipper closure.,"4, 6, 8","Available, Available, Available",,Ecru
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/contrast-belt-dress_87070594,87070594,Fluid fabric. Midi design. A-line design. Sleeveless. Round neck. Invisible back zip fastening. Contrasting waist.,"2, 4, 6, 8, 10","Available, Available, Available, Last Few Items, Last Few Items",,White
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/contrast-ribbed-knit-dress_87094077,87094077,Fine knit fabric. Slim fit. Long design. Round neck. Long sleeves. Contrast Trims. No closure.,"4, 6, 8, 10","Available, Available, Available, Last Few Items",,Black
https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/contrasting-satin-dress_87014421,87014421,"Satin fabric. Lightweight fabric. Combined design. Midi design. A-line design. V-neck. Sleeveless. Back closure. Selection Collection. This garment is part of our event collection, designed to make you the perfect guest at any party, wedding, or ceremony.","2, 4, 6, 8, 10","Available, Available, Available, Available, Available",,Black
